ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7
2019,"206709301",4,2067,93,1,1,0,5,2,2
2019,"206712101",3,2067,121,1,1,0,5,1,1
2019,"206712101",4,2067,121,1,1,3,5,2,2
2019,"206800801",2,2068,8,1,1,2,5,2,1
2019,"206801001",3,2068,10,1,1,1,5,2,1
2019,"206802401",3,2068,24,1,1,4,5,2,1
2019,"206802501",3,2068,25,1,1,5,5,2,1
2019,"206806301",3,2068,63,1,1,3,5,1,1
2019,"206806301",4,2068,63,1,1,0,5,2,2
2019,"206806401",3,2068,64,1,1,1,5,2,1
2019,"206900301",6,2069,3,1,1,4,5,2,1
2019,"206900401",4,2069,4,1,1,6,5,2,1
2019,"206900501",3,2069,5,1,1,4,5,2,1
2019,"206901601",4,2069,16,1,1,1,5,1,1
2019,"206901601",8,2069,16,1,1,1,5,2,2
2019,"206901901",4,2069,19,1,1,1,4,2,1
2019,"207001901",5,2070,19,1,1,5,9,1,1
2019,"207001901",6,2070,19,1,1,3,9,2,2
2019,"207002001",3,2070,20,1,1,1,8,2,1
2019,"207002101",3,2070,21,1,1,2,9,2,1
2019,"207002301",4,2070,23,1,1,3,9,2,1
2019,"207002901",3,2070,29,1,1,1,9,1,1
2019,"207002901",7,2070,29,1,1,5,11,1,2
2019,"207002901",8,2070,29,1,1,0,11,2,3
2019,"207003001",3,2070,30,1,1,0,9,2,1
2019,"207003101",2,2070,31,1,1,5,8,2,1
2019,"207010601",3,2070,106,1,1,6,9,1,1
2019,"207010601",4,2070,106,1,1,0,9,2,2
2019,"207107501",3,2071,75,1,1,5,5,2,1
2019,"207107701",3,2071,77,1,1,6,5,1,1
2019,"207107701",4,2071,77,1,1,0,5,2,2
2019,"207111101",4,2071,111,1,1,5,7,2,1
2019,"207111301",3,2071,113,1,1,0,5,2,1
2019,"207111901",4,2071,119,1,1,2,5,2,1
2019,"207112001",4,2071,120,1,1,6,5,2,1
2019,"207112101",2,2071,121,1,1,2,5,2,1
2019,"207112301",4,2071,123,1,1,6,5,1,1
2019,"207112301",5,2071,123,1,1,4,5,2,2
2019,"207201401",5,2072,14,1,1,0,6,2,1
2019,"207208901",4,2072,89,1,1,1,6,2,1
2019,"207209001",2,2072,90,1,1,4,6,1,1
2019,"207209001",5,2072,90,1,1,3,6,1,2
2019,"207209001",6,2072,90,1,1,2,0,2,3
2019,"207209201",2,2072,92,1,1,4,6,1,1
2019,"207209201",3,2072,92,1,1,3,6,1,2
2019,"207209201",4,2072,92,1,1,3,6,2,3
2019,"207209301",3,2072,93,1,1,0,6,2,1
2019,"207212101",4,2072,121,1,1,6,6,1,1
2019,"207212101",5,2072,121,1,1,4,6,2,2
2019,"207212201",4,2072,122,1,1,4,6,1,1
2019,"207212201",5,2072,122,1,1,3,6,1,2
2019,"207212201",6,2072,122,1,1,0,6,2,3
2019,"207212301",5,2072,123,1,1,0,6,2,1
2019,"207301301",6,2073,13,1,1,0,9,2,1
2019,"207301501",4,2073,15,1,1,0,9,2,1
2019,"207301901",5,2073,19,1,1,5,9,1,1
2019,"207301901",6,2073,19,1,1,3,9,2,2
2019,"207302101",2,2073,21,1,1,5,9,1,1
2019,"207302101",3,2073,21,1,1,4,9,2,2
2019,"207302201",3,2073,22,1,1,4,9,1,1
2019,"207302201",4,2073,22,1,1,0,9,2,2
2019,"207304301",3,2073,43,1,1,3,9,2,1
2019,"207304601",3,2073,46,1,1,5,9,1,1
2019,"207304601",4,2073,46,1,1,2,9,1,2
2019,"207304601",5,2073,46,1,1,3,9,2,3
2019,"207304801",4,2073,48,1,1,4,7,1,1
2019,"207304801",5,2073,48,1,1,5,7,2,2
2019,"207304901",3,2073,49,1,1,0,7,2,1
2019,"207401701",5,2074,17,1,1,0,8,2,1
2019,"207401801",4,2074,18,1,1,1,9,2,1
2019,"207402001",4,2074,20,1,1,4,9,2,1
2019,"207402901",4,2074,29,1,1,1,8,2,1
2019,"207403001",2,2074,30,1,1,3,8,2,1
2019,"207407601",3,2074,76,1,1,3,8,2,1
2019,"207407701",6,2074,77,1,1,6,8,1,1
2019,"207407701",7,2074,77,1,1,2,8,2,2
2019,"207500901",3,2075,9,1,1,6,7,2,1
2019,"207507801",3,2075,78,1,1,1,8,2,1
2019,"207507901",3,2075,79,1,1,2,8,1,1
2019,"207507901",4,2075,79,1,1,1,8,2,2
2019,"207510401",3,2075,104,1,1,3,7,1,1
2019,"207510401",4,2075,104,1,1,1,7,2,2
2019,"207602901",3,2076,29,1,1,5,7,1,1
2019,"207602901",4,2076,29,1,1,4,7,1,2
2019,"207602901",5,2076,29,1,1,4,7,2,3
2019,"207603101",3,2076,31,1,1,5,7,1,1
2019,"207603101",4,2076,31,1,1,1,7,2,2
2019,"207603301",3,2076,33,1,1,4,7,1,1
2019,"207603301",4,2076,33,1,1,2,7,1,2
2019,"207603301",5,2076,33,1,1,0,7,2,3
2019,"207605601",5,2076,56,1,1,6,7,1,1
2019,"207605601",6,2076,56,1,1,3,7,2,2
2019,"207605701",3,2076,57,1,1,4,6,1,1
2019,"207605701",4,2076,57,1,1,2,6,1,2
2019,"207605701",5,2076,57,1,1,0,6,2,3
2019,"207605801",4,2076,58,1,1,3,7,2,1
2019,"207607301",4,2076,73,1,1,6,7,2,1
2019,"207607501",3,2076,75,1,1,5,7,2,1
2019,"207607701",4,2076,77,1,1,6,7,1,1
2019,"207607701",5,2076,77,1,1,2,7,2,2
2019,"207608801",4,2076,88,1,1,6,7,2,1
2019,"207702001",2,2077,20,1,1,1,4,1,1
2019,"207702001",3,2077,20,1,1,0,4,2,2
2019,"207702301",3,2077,23,1,1,4,4,1,1
2019,"207702301",4,2077,23,1,1,1,4,2,2
2019,"207702701",3,2077,27,1,1,1,4,2,1
2019,"207705101",3,2077,51,1,1,0,4,1,1
2019,"207705101",4,2077,51,1,1,2,4,2,2
2019,"207707901",3,2077,79,1,1,0,4,2,1
2019,"207709001",2,2077,90,1,1,5,4,1,1
2019,"207709001",3,2077,90,1,1,4,4,1,2
2019,"207709001",4,2077,90,1,1,1,4,1,3
2019,"207709001",5,2077,90,1,1,0,4,2,4
2019,"207711601",4,2077,116,1,1,4,4,2,1
2019,"207715301",3,2077,153,1,1,3,4,1,1
2019,"207715301",4,2077,153,1,1,3,4,1,2
2019,"207715301",5,2077,153,1,1,1,4,2,3
2019,"207715401",2,2077,154,1,1,0,4,2,1
2019,"207801401",3,2078,14,1,1,6,5,1,1
2019,"207801401",4,2078,14,1,1,4,5,2,2
2019,"207803101",3,2078,31,1,1,5,5,2,1
2019,"207803201",4,2078,32,1,1,2,5,2,1
2019,"207803401",3,2078,34,1,1,4,5,1,1
2019,"207803401",4,2078,34,1,1,5,5,1,2
2019,"207803401",5,2078,34,1,1,3,5,1,3
2019,"207803401",6,2078,34,1,1,2,5,2,4
2019,"207803501",5,2078,35,1,1,6,5,1,1
2019,"207803501",6,2078,35,1,1,3,5,2,2
2019,"207806201",5,2078,62,1,1,6,5,2,1
2019,"207806501",5,2078,65,1,1,3,5,2,1
2019,"207900501",4,2079,5,1,1,6,7,1,1
2019,"207900501",5,2079,5,1,1,0,7,2,2
2019,"207902001",3,2079,20,1,1,4,7,1,1
2019,"207902001",5,2079,20,1,1,5,7,2,2
2019,"207902301",3,2079,23,1,2,nan,nan,2,1
2019,"207903801",5,2079,38,1,1,2,6,2,1
2019,"207905801",3,2079,58,1,1,4,7,1,1
2019,"207905801",4,2079,58,1,1,2,7,2,2
2019,"207907001",3,2079,70,1,1,1,7,1,1
2019,"207907001",4,2079,70,1,1,1,7,2,2
2019,"207907701",3,2079,77,1,1,3,7,1,1
2019,"207907701",4,2079,77,1,1,2,7,2,2
2019,"207908801",3,2079,88,1,1,0,10,2,1
2019,"207908901",3,2079,89,1,1,4,7,2,1
2019,"207909601",3,2079,96,1,1,3,7,1,1
2019,"207909601",4,2079,96,1,1,1,7,1,2
2019,"207909601",6,2079,96,1,1,5,7,2,3
2019,"207910301",3,2079,103,1,1,5,7,1,1
2019,"207910301",4,2079,103,1,1,4,7,2,2
2019,"208000501",3,2080,5,1,1,4,6,1,1
2019,"208000501",4,2080,5,1,1,2,6,1,2
2019,"208000501",5,2080,5,1,1,0,6,2,3
2019,"208008101",3,2080,81,1,1,0,7,2,1
2019,"208008201",3,2080,82,1,1,3,6,1,1
2019,"208008201",6,2080,82,1,1,0,4,2,2
2019,"208008301",4,2080,83,1,1,6,7,1,1
2019,"208008301",5,2080,83,1,1,2,7,2,2
2019,"208009201",4,2080,92,1,1,1,7,2,1
2019,"208009301",3,2080,93,1,1,4,7,2,1
2019,"208009501",3,2080,95,1,1,0,7,2,1
2019,"208100901",3,2081,9,1,1,0,8,2,1
2019,"208102301",4,2081,23,1,1,3,9,1,1
2019,"208102301",5,2081,23,1,1,0,9,2,2
2019,"208102401",3,2081,24,1,1,4,8,1,1
2019,"208102401",4,2081,24,1,1,5,8,1,2
2019,"208102401",5,2081,24,1,1,1,8,2,3
2019,"208103401",3,2081,34,1,1,6,8,2,1
2019,"208103901",3,2081,39,1,1,2,8,1,1
2019,"208103901",4,2081,39,1,1,0,8,2,2
2019,"208104801",4,2081,48,1,1,6,8,2,1
2019,"208107701",4,2081,77,1,1,3,9,2,1
2019,"208108501",2,2081,85,1,1,1,8,1,1
2019,"208108501",3,2081,85,1,1,1,8,1,2
2019,"208108501",4,2081,85,1,1,1,8,2,3
2019,"208200101",3,2082,1,1,1,3,7,1,1
2019,"208200101",4,2082,1,1,1,2,7,2,2
2019,"208200401",3,2082,4,1,1,5,7,2,1
2019,"208205401",4,2082,54,1,1,2,8,2,1
2019,"208205501",3,2082,55,1,1,2,8,2,1
2019,"208300301",6,2083,3,1,1,3,5,2,1
2019,"208301101",3,2083,11,1,1,6,5,1,1
2019,"208301101",7,2083,11,1,1,1,5,2,2
2019,"208301701",4,2083,17,1,1,5,5,2,1
2019,"208401401",3,2084,14,1,1,6,9,2,1
2019,"208401501",3,2084,15,1,1,0,5,1,1
2019,"208401501",5,2084,15,1,1,0,5,2,2
2019,"208500301",3,2085,3,1,1,0,9,2,1
2019,"208500401",4,2085,4,1,1,4,9,2,1
2019,"208502901",3,2085,29,1,1,0,8,1,1
2019,"208502901",5,2085,29,1,1,6,8,2,2
2019,"208505801",3,2085,58,1,1,1,9,2,1
2019,"208505901",4,2085,59,1,1,3,8,2,1
2019,"208510101",3,2085,101,1,1,1,9,2,1
2019,"208603901",3,2086,39,1,1,3,3,2,1
2019,"208604401",8,2086,44,1,1,1,4,2,1
2019,"208605601",3,2086,56,1,1,1,4,2,1
2019,"208701001",3,2087,10,1,1,3,7,2,1
2019,"208701601",4,2087,16,1,1,0,6,2,1
2019,"208703701",3,2087,37,1,1,1,7,2,1
2019,"208707401",3,2087,74,1,1,4,6,2,1
2019,"208800401",3,2088,4,1,1,4,6,1,1
2019,"208800401",4,2088,4,1,1,3,6,1,2
2019,"208800401",5,2088,4,1,1,1,6,2,3
2019,"208805101",4,2088,51,1,1,4,6,2,1
2019,"208808301",3,2088,83,1,1,5,6,2,1
2019,"208811901",3,2088,119,1,1,0,1,2,1
2019,"208816701",2,2088,167,1,1,0,6,2,1
2019,"208818101",3,2088,181,1,1,5,6,2,1
2019,"208904301",3,2089,43,1,1,3,7,2,1
2019,"208906201",3,2089,62,1,1,5,8,2,1
2019,"208906501",4,2089,65,1,1,1,8,1,1
2019,"208906501",6,2089,65,1,1,1,8,1,2
2019,"208906501",9,2089,65,1,1,0,8,2,3
2019,"208908701",2,2089,87,1,1,5,8,2,1
2019,"208910001",3,2089,100,1,1,4,8,1,1
2019,"208910001",4,2089,100,1,1,2,8,1,2
2019,"208910001",5,2089,100,1,1,0,8,2,3
2019,"208912401",4,2089,124,1,1,3,7,1,1
2019,"208912401",5,2089,124,1,1,2,7,2,2
2019,"209007601",3,2090,76,1,1,2,5,1,1
2019,"209007601",4,2090,76,1,1,1,5,2,2
2019,"209009801",3,2090,98,1,1,3,5,2,1
2019,"209010301",4,2090,103,1,1,0,5,2,1
2019,"209011901",4,2090,119,1,1,1,5,2,1
2019,"209012401",4,2090,124,1,1,1,5,2,1
2019,"209100401",6,2091,4,1,1,5,9,1,1
2019,"209100401",7,2091,4,1,1,5,9,1,2
2019,"209100401",8,2091,4,1,1,1,9,1,3
2019,"209100401",13,2091,4,1,1,3,9,2,4
2019,"209101501",3,2091,15,1,1,3,9,1,1
2019,"209101501",4,2091,15,1,1,0,9,2,2
2019,"209103301",4,2091,33,1,1,5,9,2,1
2019,"209104901",3,2091,49,1,1,6,9,1,1
2019,"209104901",4,2091,49,1,1,1,9,2,2
2019,"209105801",3,2091,58,1,1,4,9,1,1
2019,"209105801",4,2091,58,1,1,3,9,2,2
2019,"209106601",3,2091,66,1,1,3,9,2,1
2019,"209205301",7,2092,53,1,1,4,5,1,1
2019,"209205301",8,2092,53,1,1,2,5,2,2
2019,"209206101",3,2092,61,1,1,4,5,2,1
2019,"209206301",3,2092,63,1,1,1,5,2,1
2019,"209301901",2,2093,19,1,1,3,5,1,1
2019,"209301901",3,2093,19,1,1,2,5,1,2
2019,"209301901",4,2093,19,1,1,1,5,2,3
2019,"209303101",3,2093,31,1,1,1,5,2,1
2019,"209304001",4,2093,40,1,1,2,5,1,1
2019,"209304001",5,2093,40,1,1,0,5,2,2
2019,"209308201",2,2093,82,1,1,4,5,2,1
2019,"209310601",3,2093,106,1,1,1,5,2,1
2019,"209312801",3,2093,128,1,1,3,5,1,1
2019,"209312801",4,2093,128,1,1,0,5,2,2
2019,"209403001",4,2094,30,1,1,5,8,2,1
2019,"209405701",3,2094,57,1,1,3,8,2,1
2019,"209408701",3,2094,87,1,1,1,0,2,1
2019,"209408901",3,2094,89,1,1,0,8,2,1
2019,"209409501",3,2094,95,1,1,2,8,2,1
2019,"209500401",3,2095,4,1,1,2,4,1,1
2019,"209500401",5,2095,4,1,1,6,4,2,2
2019,"209502001",3,2095,20,1,1,4,4,2,1
2019,"209503901",3,2095,39,1,1,5,4,2,1
2019,"209505001",3,2095,50,1,1,2,4,1,1
2019,"209505001",4,2095,50,1,1,0,4,2,2
2019,"209505801",3,2095,58,1,1,0,4,2,1
2019,"209508901",3,2095,89,1,1,5,4,2,1
2019,"209509801",3,2095,98,1,1,3,4,2,1
2019,"209601201",4,2096,12,1,1,3,2,2,1
2019,"209602101",3,2096,21,1,1,3,4,2,1
2019,"209603301",2,2096,33,1,1,4,4,2,1
2019,"209603801",3,2096,38,1,1,1,4,2,1
2019,"209603901",6,2096,39,1,1,6,4,2,1
2019,"209701201",5,2097,12,1,1,1,6,1,1
2019,"209701201",6,2097,12,1,1,1,6,2,2
2019,"209701601",3,2097,16,1,1,5,6,1,1
2019,"209701601",4,2097,16,1,1,2,6,2,2
2019,"209702201",3,2097,22,1,1,1,6,2,1
2019,"209702901",3,2097,29,1,1,3,6,1,1
2019,"209702901",4,2097,29,1,1,2,6,2,2
2019,"209716601",3,2097,166,1,1,3,6,2,1
2019,"209717001",3,2097,170,1,1,2,6,2,1
2019,"209800101",3,2098,1,1,1,5,7,2,1
2019,"209800701",5,2098,7,1,1,6,7,2,1
2019,"209801101",3,2098,11,1,1,3,7,1,1
2019,"209801101",4,2098,11,1,1,0,7,1,2
2019,"209801101",5,2098,11,1,1,6,7,2,3
2019,"209805301",3,2098,53,1,1,3,7,1,1
2019,"209805301",4,2098,53,1,1,1,2,2,2
2019,"209808401",3,2098,84,1,1,6,6,2,1
2019,"209909801",5,2099,98,1,1,0,4,2,1
2019,"209910001",2,2099,100,1,1,1,3,1,1
2019,"209910001",3,2099,100,1,1,1,3,2,2
2019,"210000501",6,2100,5,1,1,5,5,2,1
2019,"210000601",3,2100,6,1,1,5,5,2,1
2019,"210004901",4,2100,49,1,1,4,5,2,1
2019,"210006301",2,2100,63,1,1,2,4,1,1
2019,"210006301",6,2100,63,1,1,0,4,1,2
2019,"210006301",7,2100,63,1,1,0,4,2,3
2019,"210007001",4,2100,70,1,1,1,5,2,1
2019,"210007101",3,2100,71,1,1,5,4,2,1
2019,"210104801",4,2101,48,1,1,3,3,2,1
2019,"210105001",4,2101,50,1,1,5,4,2,1
2019,"210105101",4,2101,51,1,1,5,3,2,1
2019,"210201801",6,2102,18,1,1,0,4,2,1
2019,"210202001",2,2102,20,1,1,4,4,1,1
2019,"210202001",3,2102,20,1,1,2,4,2,2
2019,"210202101",6,2102,21,1,1,5,4,2,1
2019,"210202301",4,2102,23,1,1,4,4,2,1
2019,"210202401",6,2102,24,1,1,0,4,2,1
2019,"210209101",5,2102,91,1,1,6,4,1,1
2019,"210209101",6,2102,91,1,1,5,4,1,2
2019,"210209101",7,2102,91,1,1,2,4,2,3
2019,"210209201",3,2102,92,1,1,5,4,1,1
2019,"210209201",4,2102,92,1,1,6,4,1,2
2019,"210209201",5,2102,92,1,1,3,4,1,3
2019,"210209201",6,2102,92,1,1,1,4,2,4
2019,"210209301",5,2102,93,1,1,2,4,2,1
2019,"210209401",4,2102,94,1,1,5,4,1,1
2019,"210209401",5,2102,94,1,1,3,4,1,2
2019,"210209401",6,2102,94,1,1,1,4,2,3
2019,"210301001",3,2103,10,1,1,1,9,2,1
2019,"210302701",3,2103,27,1,1,1,9,2,1
2019,"210304201",4,2103,42,1,1,4,9,1,1
2019,"210304201",5,2103,42,1,1,0,7,2,2
2019,"210304401",3,2103,44,1,1,4,9,1,1
2019,"210304401",4,2103,44,1,1,2,9,2,2
2019,"210306501",3,2103,65,1,1,3,9,1,1
2019,"210306501",4,2103,65,1,1,3,9,2,2
2019,"210308901",3,2103,89,1,1,4,9,1,1
2019,"210308901",4,2103,89,1,1,0,9,2,2
2019,"210309501",3,2103,95,1,1,1,8,2,1
2019,"210309801",2,2103,98,1,1,5,9,1,1
2019,"210309801",5,2103,98,1,1,5,9,2,2
2019,"210309901",2,2103,99,1,1,5,9,1,1
2019,"210309901",3,2103,99,1,1,0,9,2,2
2019,"210404801",5,2104,48,1,1,4,5,2,1
2019,"210405001",6,2104,50,1,1,4,5,2,1
2019,"210405401",2,2104,54,1,1,1,5,2,1
2019,"210407301",5,2104,73,1,1,3,5,2,1
2019,"210500801",5,2105,8,1,1,1,6,2,1
2019,"210500901",4,2105,9,1,1,2,6,2,1
2019,"210501001",4,2105,10,1,1,6,6,2,1
2019,"210502001",3,2105,20,1,1,5,6,1,1
2019,"210502001",4,2105,20,1,1,5,6,2,2
2019,"210502101",3,2105,21,1,1,1,6,2,1
2019,"210502201",3,2105,22,1,1,1,5,2,1
2019,"210508301",3,2105,83,1,1,0,6,2,1
2019,"210508501",4,2105,85,1,1,4,5,2,1
2019,"210600101",4,2106,1,1,1,2,6,1,1
2019,"210600101",5,2106,1,1,1,5,6,1,2
2019,"210600101",6,2106,1,1,1,1,6,2,3
2019,"210608001",4,2106,80,1,1,4,7,1,1
2019,"210608001",6,2106,80,1,1,0,7,2,2
2019,"210608401",2,2106,84,1,1,6,7,1,1
2019,"210608401",3,2106,84,1,1,5,7,1,2
2019,"210608401",4,2106,84,1,1,1,7,2,3
2019,"210608801",8,2106,88,1,1,0,7,2,1
2019,"210700201",5,2107,2,1,1,5,4,2,1
2019,"210700401",3,2107,4,1,1,2,4,2,1
2019,"210700501",3,2107,5,1,1,2,3,2,1
2019,"210700601",3,2107,6,1,1,2,3,2,1
2019,"210701101",3,2107,11,1,1,0,4,2,1
2019,"210701201",5,2107,12,1,1,5,4,1,1
2019,"210701201",7,2107,12,1,1,0,3,2,2
2019,"210704201",3,2107,42,1,1,5,4,2,1
2019,"210704301",3,2107,43,1,1,3,4,1,1
2019,"210704301",4,2107,43,1,1,2,4,2,2
2019,"210704401",3,2107,44,1,1,2,4,2,1
2019,"210808101",3,2108,81,1,1,4,6,1,1
2019,"210808101",5,2108,81,1,1,5,6,2,2
2019,"210808201",3,2108,82,1,1,3,6,1,1
2019,"210808201",4,2108,82,1,1,0,6,2,2
2019,"210808301",3,2108,83,1,1,0,6,1,1
2019,"210808301",4,2108,83,1,1,6,6,2,2
2019,"210809601",3,2108,96,1,1,6,6,1,1
2019,"210809601",5,2108,96,1,1,2,6,1,2
2019,"210809601",6,2108,96,1,1,2,6,2,3
2019,"210809701",4,2108,97,1,1,5,6,1,1
2019,"210809701",5,2108,97,1,1,2,6,1,2
2019,"210809701",6,2108,97,1,1,0,6,2,3
2019,"210809801",3,2108,98,1,1,3,6,1,1
2019,"210809801",5,2108,98,1,1,6,6,2,2
2019,"210810701",4,2108,107,1,1,4,6,1,1
2019,"210810701",5,2108,107,1,1,4,6,1,2
2019,"210810701",6,2108,107,1,1,1,6,2,3
2019,"210810801",3,2108,108,1,1,0,5,2,1
2019,"210902301",5,2109,23,1,1,2,9,2,1
2019,"210902401",3,2109,24,1,1,6,9,1,1
2019,"210902401",4,2109,24,1,1,5,9,1,2
2019,"210902401",5,2109,24,1,1,2,9,2,3
2019,"210903801",3,2109,38,1,1,2,9,2,1
2019,"210904101",4,2109,41,1,1,0,9,2,1
2019,"210904201",3,2109,42,1,1,1,9,2,1
2019,"210905801",4,2109,58,1,1,5,9,1,1
2019,"210905801",5,2109,58,1,1,3,9,2,2
2019,"210906001",3,2109,60,1,1,0,7,2,1
2019,"211003801",6,2110,38,1,1,3,5,2,1
2019,"211003901",4,2110,39,1,1,2,5,2,1
2019,"211004101",3,2110,41,1,1,3,5,1,1
2019,"211004101",4,2110,41,1,1,1,5,2,2
2019,"211004201",2,2110,42,1,1,5,5,1,1
2019,"211004201",3,2110,42,1,1,0,5,2,2
2019,"211006301",4,2110,63,1,1,5,5,1,1
2019,"211006301",5,2110,63,1,1,5,5,2,2
2019,"211006501",3,2110,65,1,1,4,5,2,1
2019,"211006601",3,2110,66,1,1,5,5,1,1
2019,"211006601",4,2110,66,1,1,0,5,2,2
2019,"211008401",3,2110,84,1,1,2,5,2,1
2019,"211008701",4,2110,87,1,1,5,4,1,1
2019,"211008701",5,2110,87,1,1,5,4,2,2
2019,"211008801",3,2110,88,1,1,5,5,1,1
2019,"211008801",4,2110,88,1,1,5,5,2,2
2019,"211104101",3,2111,41,1,1,3,7,1,1
2019,"211104101",4,2111,41,1,1,0,7,2,2
2019,"211106101",5,2111,61,1,1,0,8,2,1
2019,"211108901",3,2111,89,1,1,5,8,1,1
2019,"211108901",4,2111,89,1,1,2,8,2,2
2019,"211109001",3,2111,90,1,1,2,8,2,1
2019,"211203001",4,2112,30,1,1,4,8,2,1
2019,"211205401",3,2112,54,1,1,3,8,2,1
2019,"211207701",3,2112,77,1,1,0,8,2,1
2019,"211207801",3,2112,78,1,1,6,8,1,1
2019,"211207801",4,2112,78,1,1,5,8,2,2
2019,"211300301",4,2113,3,1,1,6,7,1,1
2019,"211300301",5,2113,3,1,1,0,7,2,2
2019,"211301501",3,2113,15,1,1,2,6,2,1
2019,"211308901",4,2113,89,1,1,2,7,2,1
2019,"211401801",8,2114,18,1,1,1,4,1,1
2019,"211401801",9,2114,18,1,1,4,4,2,2
2019,"211402001",3,2114,20,1,1,2,4,1,1
2019,"211402001",4,2114,20,1,1,0,4,2,2
2019,"211402601",3,2114,26,1,1,3,4,2,1
2019,"211402701",5,2114,27,1,1,6,4,1,1
2019,"211402701",6,2114,27,1,1,6,4,1,2
2019,"211402701",7,2114,27,1,1,0,4,2,3
2019,"211402801",5,2114,28,1,1,0,3,2,1
2019,"211406201",5,2114,62,1,1,3,4,2,1
2019,"211406301",5,2114,63,1,1,3,4,1,1
2019,"211406301",6,2114,63,1,1,2,4,2,2
2019,"211406401",4,2114,64,1,1,4,4,2,1
2019,"211406501",4,2114,65,1,1,4,4,2,1
2019,"211406601",4,2114,66,1,1,4,4,2,1
2019,"211500701",3,2115,7,1,1,2,7,1,1
2019,"211500701",4,2115,7,1,1,2,7,2,2
2019,"211501901",4,2115,19,1,1,5,7,2,1
2019,"211502201",3,2115,22,1,1,5,7,1,1
2019,"211502201",4,2115,22,1,1,5,7,1,2
2019,"211502201",5,2115,22,1,1,2,7,2,3
2019,"211507501",3,2115,75,1,1,4,7,2,1
2019,"211507801",4,2115,78,1,1,3,7,2,1
2019,"211507901",3,2115,79,1,1,4,7,1,1
2019,"211507901",4,2115,79,1,1,0,1,2,2
2019,"211601501",3,2116,15,1,1,4,3,1,1
2019,"211601501",4,2116,15,1,1,2,3,2,2
2019,"211601601",2,2116,16,1,1,5,3,2,1
2019,"211601701",3,2116,17,1,1,1,3,2,1
2019,"211601801",4,2116,18,1,1,1,3,2,1
2019,"211601901",3,2116,19,1,1,2,3,1,1
2019,"211601901",4,2116,19,1,1,1,3,2,2
2019,"211604101",2,2116,41,1,1,5,3,1,1
2019,"211604101",3,2116,41,1,1,1,3,2,2
2019,"211604301",5,2116,43,1,1,4,4,2,1
2019,"211604401",3,2116,44,1,1,5,4,1,1
2019,"211604401",4,2116,44,1,1,0,4,2,2
2019,"211607501",3,2116,75,1,1,0,3,2,1
2019,"211607601",3,2116,76,1,1,5,3,1,1
2019,"211607601",4,2116,76,1,1,3,3,2,2
2019,"211607701",3,2116,77,1,1,1,3,1,1
2019,"211607701",4,2116,77,1,1,0,3,2,2
2019,"211607801",4,2116,78,1,1,0,3,2,1
2019,"211701101",3,2117,11,1,1,5,8,1,1
2019,"211701101",4,2117,11,1,1,5,8,2,2
2019,"211702901",5,2117,29,1,1,3,8,2,1
2019,"211801501",3,2118,15,1,1,1,9,2,1
2019,"211801601",4,2118,16,1,1,3,9,2,1
2019,"211803401",3,2118,34,1,1,6,9,1,1
2019,"211803401",4,2118,34,1,1,5,9,2,2
2019,"211803701",4,2118,37,1,1,2,9,2,1
2019,"211901701",3,2119,17,1,1,2,8,2,1
2019,"211901901",5,2119,19,1,1,5,8,2,1
2019,"211903201",3,2119,32,1,1,6,8,1,1
2019,"211903201",5,2119,32,1,1,2,8,2,2
2019,"211903301",3,2119,33,1,1,2,8,2,1
2019,"211903401",3,2119,34,1,1,3,8,2,1
2019,"211905201",4,2119,52,1,1,6,8,1,1
2019,"211905201",5,2119,52,1,1,4,8,1,2
2019,"211905201",6,2119,52,1,1,3,8,2,3
2019,"212002101",3,2120,21,1,1,3,8,2,1
2019,"212007001",4,2120,70,1,1,6,8,2,1
2019,"212102901",4,2121,29,1,1,3,8,1,1
2019,"212102901",5,2121,29,1,1,3,8,1,2
2019,"212102901",6,2121,29,1,1,2,8,1,3
2019,"212102901",7,2121,29,1,1,0,8,2,4
2019,"212200501",5,2122,5,1,1,6,6,1,1
2019,"212200501",6,2122,5,1,1,1,4,2,2
2019,"212200901",6,2122,9,1,1,4,5,2,1
2019,"212201101",3,2122,11,1,1,1,5,2,1
2019,"212201401",5,2122,14,1,1,5,6,2,1
2019,"212201601",3,2122,16,1,1,5,5,1,1
2019,"212201601",4,2122,16,1,1,3,5,2,2
2019,"212204101",4,2122,41,1,1,2,6,2,1
2019,"212301901",3,2123,19,1,1,3,7,2,1
2019,"212302001",3,2123,20,1,1,3,7,2,1
2019,"212306601",2,2123,66,1,1,3,7,2,1
2019,"212306901",3,2123,69,1,1,6,6,1,1
2019,"212306901",4,2123,69,1,1,4,6,2,2
2019,"212307001",4,2123,70,1,1,6,7,1,1
2019,"212307001",5,2123,70,1,1,0,7,2,2
2019,"212313301",3,2123,133,1,1,5,7,2,1
2019,"212313401",3,2123,134,1,2,nan,nan,2,1
2019,"212313501",5,2123,135,1,1,4,7,2,1
2019,"212313701",5,2123,137,1,1,4,7,1,1
2019,"212313701",6,2123,137,1,1,2,7,2,2
2019,"212404801",3,2124,48,1,1,6,5,1,1
2019,"212404801",4,2124,48,1,1,2,5,1,2
2019,"212404801",5,2124,48,1,2,nan,nan,2,3
2019,"212501001",2,2125,10,1,1,1,8,2,1
