,PS_VL-ID1-anho,PS_VL-HHID-identificacion_cuestionario_del_hogar,PS_VL-HVIDX-numero_de_orden_en_el_hogar,PS_VL-QHCLUSTER-conglomerado,PS_VL-QHNUMBER-vivienda_seleccionada,PS_VL-QHHOME-hogar_seleccionado,PS_VL-PS102_1A-hace_cuanto_tiempo_es_beneficiario:_anhos,PS_VL-PS102_1M-hace_cuanto_tiempo_es_beneficiario:_meses,PS_VL-PS102_1S-alguien_mas_es_beneficiario,PS_VL-PS4-numero_de_orden,PS_VL-PS102_1A-hace_cuanto_tiempo_es_beneficiario:_anhos_LABEL,PS_VL-PS102_1M-hace_cuanto_tiempo_es_beneficiario:_meses_LABEL,PS_VL-PS102_1S-alguien_mas_es_beneficiario_LABEL
3939,2019,139218501,4,1392,185,1,9,3,1,2,9,3,Si
3940,2019,139218501,5,1392,185,1,8,6,1,3,8,6,Si
3941,2019,139218501,6,1392,185,1,5,4,1,4,5,4,Si
3942,2019,139218501,7,1392,185,1,1,0,2,5,1,0,No
3943,2019,139907801,4,1399,78,1,3,0,1,1,3,0,Si
3944,2019,139907801,5,1399,78,1,0,4,2,2,0,4,No
3945,2019,140100303,2,1401,3,3,0,5,1,1,0,5,Si
3946,2019,140100303,3,1401,3,3,0,5,2,2,0,5,No
3947,2019,140101501,3,1401,15,1,0,6,2,1,0,6,No
3948,2019,140205801,4,1402,58,1,1,11,2,1,1,11,No
3949,2019,140212501,3,1402,125,1,1,8,2,1,1,8,No
3950,2019,140301101,5,1403,11,1,1,1,2,1,1,1,No
3951,2019,140305501,6,1403,55,1,2,1,2,1,2,1,No
3952,2019,140309001,7,1403,90,1,2,0,1,1,2,0,Si
3953,2019,140309001,8,1403,90,1,1,0,2,2,1,0,No
3954,2019,140403201,5,1404,32,1,2,0,1,1,2,0,Si
3955,2019,140403201,6,1404,32,1,0,3,1,2,0,3,Si
3956,2019,140403201,9,1404,32,1,1,2,2,3,1,2,No
3957,2019,140405001,3,1404,50,1,0,2,2,1,0,2,No
3958,2019,140406801,1,1404,68,1,1,2,1,1,1,2,Si
3959,2019,140406801,2,1404,68,1,1,2,2,2,1,2,No
3960,2019,140407101,4,1404,71,1,3,0,2,1,3,0,No
3961,2019,140608401,3,1406,84,1,0,1,2,1,0,1,No
3962,2019,140709001,3,1407,90,1,0,3,2,1,0,3,No
3963,2019,140711301,3,1407,113,1,0,2,1,1,0,2,Si
3964,2019,140711301,4,1407,113,1,1,3,1,2,1,3,Si
3965,2019,140711301,5,1407,113,1,1,3,2,3,1,3,No
3966,2019,140800601,6,1408,6,1,1,3,1,1,1,3,Si
3967,2019,140800601,7,1408,6,1,1,3,1,2,1,3,Si
3968,2019,140800601,8,1408,6,1,1,3,1,3,1,3,Si
3969,2019,140800601,9,1408,6,1,1,3,2,4,1,3,No
3970,2019,140801801,3,1408,18,1,0,2,1,1,0,2,Si
3971,2019,140801801,4,1408,18,1,0,2,1,2,0,2,Si
3972,2019,140801801,5,1408,18,1,0,2,2,3,0,2,No
3973,2019,140804901,3,1408,49,1,2,6,1,1,2,6,Si
3974,2019,140804901,4,1408,49,1,0,6,2,2,0,6,No
3975,2019,141103401,4,1411,34,1,1,0,2,1,1,0,No
3976,2019,141106001,4,1411,60,1,2,0,1,1,2,0,Si
3977,2019,141106001,5,1411,60,1,0,9,2,2,0,9,No
3978,2019,141110501,3,1411,105,1,0,3,2,1,0,3,No
3979,2019,141112501,4,1411,125,1,4,0,1,1,4,0,Si
3980,2019,141112501,5,1411,125,1,0,3,2,2,0,3,No
3981,2019,141204201,1,1412,42,1,1,0,1,1,1,0,Si
3982,2019,141204201,2,1412,42,1,1,0,2,2,1,0,No
3983,2019,141204501,3,1412,45,1,3,0,2,1,3,0,No
3984,2019,141315001,4,1413,150,1,1,8,2,1,1,8,No
3985,2019,141316401,3,1413,164,1,3,0,1,1,3,0,Si
3986,2019,141316401,6,1413,164,1,2,0,1,2,2,0,Si
3987,2019,141316401,7,1413,164,1,0,1,2,3,0,1,No
3988,2019,141512701,3,1415,127,1,2,0,2,1,2,0,No
3989,2019,141602801,5,1416,28,1,1,9,1,1,1,9,Si
3990,2019,141602801,7,1416,28,1,0,3,1,2,0,3,Si
3991,2019,141602801,10,1416,28,1,1,9,2,3,1,9,No
3992,2019,141613101,3,1416,131,1,4,11,1,1,4,11,Si
3993,2019,141613101,8,1416,131,1,7,6,2,2,7,6,No
3994,2019,141708401,4,1417,84,1,1,5,2,1,1,5,No
3995,2019,141909501,5,1419,95,1,1,2,2,1,1,2,No
3996,2019,142112501,3,1421,125,1,0,11,1,1,0,11,Si
3997,2019,142112501,4,1421,125,1,0,11,2,2,0,11,No
3998,2019,142114701,1,1421,147,1,10,1,2,1,10,1,No
3999,2019,142116101,4,1421,161,1,2,1,2,1,2,1,No
4000,2019,142201401,3,1422,14,1,7,0,1,1,7,0,Si
4001,2019,142201401,4,1422,14,1,3,2,2,2,3,2,No
4002,2019,142201701,4,1422,17,1,8,0,1,1,8,0,Si
4003,2019,142201701,5,1422,17,1,3,0,2,2,3,0,No
4004,2019,142202301,3,1422,23,1,1,1,2,1,1,1,No
4005,2019,142208301,4,1422,83,1,3,0,2,1,3,0,No
4006,2019,142208601,5,1422,86,1,1,6,2,1,1,6,No
4007,2019,142211001,4,1422,110,1,0,10,2,1,0,10,No
4008,2019,142318901,4,1423,189,1,1,6,2,1,1,6,No
4009,2019,142319101,6,1423,191,1,0,2,2,1,0,2,No
4010,2019,142406701,4,1424,67,1,4,0,2,1,4,0,No
4011,2019,142414001,4,1424,140,1,0,5,2,1,0,5,No
4012,2019,142504901,3,1425,49,1,3,0,2,1,3,0,No
4013,2019,142505201,4,1425,52,1,0,1,2,1,0,1,No
4014,2019,142507901,3,1425,79,1,5,0,1,1,5,0,Si
4015,2019,142507901,6,1425,79,1,1,11,2,2,1,11,No
4016,2019,142602501,5,1426,25,1,1,0,2,1,1,0,No
4017,2019,142602701,4,1426,27,1,5,0,1,1,5,0,Si
4018,2019,142602701,5,1426,27,1,4,5,2,2,4,5,No
4019,2019,142604501,3,1426,45,1,1,4,2,1,1,4,No
4020,2019,142604601,7,1426,46,1,3,0,1,1,3,0,Si
4021,2019,142604601,8,1426,46,1,0,3,2,2,0,3,No
4022,2019,142604701,3,1426,47,1,6,0,1,1,6,0,Si
4023,2019,142604701,4,1426,47,1,1,0,2,2,1,0,No
4024,2019,142604801,5,1426,48,1,2,5,2,1,2,5,No
4025,2019,142613001,4,1426,130,1,5,0,2,1,5,0,No
4026,2019,142613101,7,1426,131,1,3,0,1,1,3,0,Si
4027,2019,142613101,8,1426,131,1,1,0,2,2,1,0,No
4028,2019,142613301,3,1426,133,1,5,0,1,1,5,0,Si
4029,2019,142613301,4,1426,133,1,4,0,1,2,4,0,Si
4030,2019,142613301,5,1426,133,1,3,0,2,3,3,0,No
4031,2019,142701701,3,1427,17,1,0,8,2,1,0,8,No
4032,2019,142702401,3,1427,24,1,3,0,2,1,3,0,No
4033,2019,142704901,5,1427,49,1,0,5,2,1,0,5,No
4034,2019,142705001,6,1427,50,1,1,0,1,1,1,0,Si
4035,2019,142705001,8,1427,50,1,1,0,2,2,1,0,No
4036,2019,142705101,4,1427,51,1,0,2,2,1,0,2,No
4037,2019,142705301,4,1427,53,1,0,6,1,1,0,6,Si
4038,2019,142705301,5,1427,53,1,0,6,2,2,0,6,No
4039,2019,142707601,4,1427,76,1,3,0,2,1,3,0,No
4040,2019,142707701,2,1427,77,1,1,1,2,1,1,1,No
4041,2019,142707901,4,1427,79,1,1,4,2,1,1,4,No
4042,2019,142800601,3,1428,6,1,3,0,2,1,3,0,No
4043,2019,142801301,14,1428,13,1,0,2,2,1,0,2,No
4044,2019,142803901,3,1428,39,1,1,1,2,1,1,1,No
4045,2019,142804001,3,1428,40,1,2,0,2,1,2,0,No
4046,2019,142904001,4,1429,40,1,2,3,2,1,2,3,No
4047,2019,142904201,2,1429,42,1,1,6,2,1,1,6,No
4048,2019,142913701,4,1429,137,1,3,11,2,1,3,11,No
4049,2019,142913801,3,1429,138,1,1,2,2,1,1,2,No
4050,2019,142913901,7,1429,139,1,2,6,2,1,2,6,No
4051,2019,142915101,7,1429,151,1,0,1,2,1,0,1,No
4052,2019,143002701,4,1430,27,1,0,1,2,1,0,1,No
4053,2019,143004301,3,1430,43,1,2,7,1,1,2,7,Si
4054,2019,143004301,4,1430,43,1,1,4,2,2,1,4,No
4055,2019,143005601,4,1430,56,1,3,0,2,1,3,0,No
4056,2019,143006101,3,1430,61,1,0,1,2,1,0,1,No
4057,2019,143012601,5,1430,126,1,1,0,2,1,1,0,No
4058,2019,143101101,2,1431,11,1,0,3,2,1,0,3,No
4059,2019,143101102,3,1431,11,2,5,0,2,1,5,0,No
4060,2019,143104301,4,1431,43,1,1,0,1,1,1,0,Si
4061,2019,143104301,6,1431,43,1,1,0,2,2,1,0,No
4062,2019,143104401,3,1431,44,1,3,0,2,1,3,0,No
4063,2019,143106001,4,1431,60,1,6,0,2,1,6,0,No
4064,2019,143106201,4,1431,62,1,4,0,2,1,4,0,No
4065,2019,143208701,4,1432,87,1,1,0,2,1,1,0,No
4066,2019,143211901,3,1432,119,1,1,0,2,1,1,0,No
4067,2019,143300201,6,1433,2,1,0,3,1,1,0,3,Si
4068,2019,143300201,7,1433,2,1,0,3,2,2,0,3,No
4069,2019,143301601,1,1433,16,1,0,2,2,1,0,2,No
4070,2019,143301701,3,1433,17,1,0,6,1,1,0,6,Si
4071,2019,143301701,4,1433,17,1,0,6,2,2,0,6,No
4072,2019,143402801,3,1434,28,1,0,2,2,1,0,2,No
4073,2019,143402901,5,1434,29,1,1,2,2,1,1,2,No
4074,2019,143403101,1,1434,31,1,0,7,2,1,0,7,No
4075,2019,143403301,6,1434,33,1,12,5,1,1,12,5,Si
4076,2019,143403301,8,1434,33,1,5,5,1,2,5,5,Si
4077,2019,143403301,10,1434,33,1,0,3,2,3,0,3,No
4078,2019,143403501,4,1434,35,1,1,5,2,1,1,5,No
4079,2019,143407401,3,1434,74,1,1,5,2,1,1,5,No
4080,2019,143407701,3,1434,77,1,1,5,1,1,1,5,Si
4081,2019,143407701,4,1434,77,1,2,5,2,2,2,5,No
4082,2019,143505401,3,1435,54,1,2,3,2,1,2,3,No
4083,2019,143506701,2,1435,67,1,3,0,1,1,3,0,Si
4084,2019,143506701,5,1435,67,1,2,3,2,2,2,3,No
4085,2019,143507501,5,1435,75,1,0,2,2,1,0,2,No
4086,2019,143507901,3,1435,79,1,0,11,1,1,0,11,Si
4087,2019,143507901,4,1435,79,1,0,11,2,2,0,11,No
4088,2019,143605301,3,1436,53,1,3,0,2,1,3,0,No
4089,2019,143701101,3,1437,11,1,1,1,1,1,1,1,Si
4090,2019,143701101,4,1437,11,1,1,1,2,2,1,1,No
4091,2019,143701401,4,1437,14,1,1,0,1,1,1,0,Si
4092,2019,143701401,6,1437,14,1,1,0,2,2,1,0,No
4093,2019,143701501,4,1437,15,1,7,0,2,1,7,0,No
4094,2019,143704501,6,1437,45,1,0,1,1,1,0,1,Si
4095,2019,143704501,9,1437,45,1,3,5,1,2,3,5,Si
4096,2019,143704501,10,1437,45,1,1,10,2,3,1,10,No
4097,2019,143800601,7,1438,6,1,3,0,2,1,3,0,No
4098,2019,143801101,6,1438,11,1,5,10,1,1,5,10,Si
4099,2019,143801101,7,1438,11,1,3,0,2,2,3,0,No
4100,2019,143803601,4,1438,36,1,1,1,1,1,1,1,Si
4101,2019,143803601,5,1438,36,1,1,1,1,2,1,1,Si
4102,2019,143803601,6,1438,36,1,1,1,2,3,1,1,No
4103,2019,143807301,5,1438,73,1,3,0,2,1,3,0,No
4104,2019,143901001,7,1439,10,1,0,2,2,1,0,2,No
4105,2019,143905701,4,1439,57,1,0,2,1,1,0,2,Si
4106,2019,143905701,5,1439,57,1,0,2,2,2,0,2,No
4107,2019,143909201,5,1439,92,1,2,3,2,1,2,3,No
4108,2019,143910001,3,1439,100,1,0,1,1,1,0,1,Si
4109,2019,143910001,4,1439,100,1,0,1,1,2,0,1,Si
4110,2019,143910001,5,1439,100,1,0,1,2,3,0,1,No
4111,2019,144002101,2,1440,21,1,0,5,1,1,0,5,Si
4112,2019,144002101,3,1440,21,1,0,5,2,2,0,5,No
4113,2019,144003801,3,1440,38,1,1,0,2,1,1,0,No
4114,2019,144004901,5,1440,49,1,0,3,2,1,0,3,No
4115,2019,144005401,3,1440,54,1,0,3,2,1,0,3,No
4116,2019,144007901,3,1440,79,1,0,2,2,1,0,2,No
4117,2019,144009501,4,1440,95,1,0,6,2,1,0,6,No
4118,2019,144009801,4,1440,98,1,0,3,2,1,0,3,No
4119,2019,144012401,3,1440,124,1,0,2,2,1,0,2,No
4120,2019,144013701,4,1440,137,1,2,6,2,1,2,6,No
4121,2019,144014301,4,1440,143,1,1,5,2,1,1,5,No
4122,2019,144015001,3,1440,150,1,1,0,1,1,1,0,Si
4123,2019,144015001,4,1440,150,1,5,6,2,2,5,6,No
4124,2019,144312501,4,1443,125,1,2,0,1,1,2,0,Si
4125,2019,144312501,5,1443,125,1,2,0,2,2,2,0,No
4126,2019,144604101,3,1446,41,1,23,4,2,1,23,4,No
4127,2019,144604401,2,1446,44,1,2,4,2,1,2,4,No
4128,2019,144608103,2,1446,81,3,2,5,1,1,2,5,Si
4129,2019,144608103,3,1446,81,3,2,5,2,2,2,5,No
4130,2019,144713501,3,1447,135,1,0,4,2,1,0,4,No
4131,2019,145005701,2,1450,57,1,0,3,2,1,0,3,No
4132,2019,145507801,5,1455,78,1,1,6,2,1,1,6,No
4133,2019,146314401,3,1463,144,1,1,3,1,1,1,3,Si
4134,2019,146314401,4,1463,144,1,1,3,2,2,1,3,No
4135,2019,146404301,3,1464,43,1,0,9,2,1,0,9,No
4136,2019,146502301,3,1465,23,1,3,5,1,1,3,5,Si
4137,2019,146502301,4,1465,23,1,1,5,2,2,1,5,No
4138,2019,146513201,4,1465,132,1,2,5,2,1,2,5,No
4139,2019,146513802,4,1465,138,2,1,0,2,1,1,0,No
4140,2019,146513803,3,1465,138,3,2,0,1,1,2,0,Si
4141,2019,146513803,4,1465,138,3,2,0,2,2,2,0,No
4142,2019,146807801,3,1468,78,1,3,11,1,1,3,11,Si
4143,2019,146807801,4,1468,78,1,8,0,2,2,8,0,No
4144,2019,146907701,4,1469,77,1,3,1,2,1,3,1,No
4145,2019,147001201,3,1470,12,1,4,0,1,1,4,0,Si
4146,2019,147001201,4,1470,12,1,4,0,1,2,4,0,Si
4147,2019,147001201,5,1470,12,1,3,0,2,3,3,0,No
4148,2019,147008801,3,1470,88,1,0,11,2,1,0,11,No
4149,2019,147013701,3,1470,137,1,2,0,1,1,2,0,Si
4150,2019,147013701,4,1470,137,1,2,0,1,2,2,0,Si
4151,2019,147013701,5,1470,137,1,2,0,2,3,2,0,No
4152,2019,147102501,4,1471,25,1,3,6,1,1,3,6,Si
4153,2019,147102501,5,1471,25,1,1,4,2,2,1,4,No
4154,2019,147102801,4,1471,28,1,3,3,1,1,3,3,Si
4155,2019,147102801,6,1471,28,1,6,3,2,2,6,3,No
4156,2019,147119901,3,1471,199,1,0,6,1,1,0,6,Si
4157,2019,147119901,4,1471,199,1,0,6,2,2,0,6,No
4158,2019,147412101,3,1474,121,1,0,7,2,1,0,7,No
4159,2019,147903401,3,1479,34,1,5,6,1,1,5,6,Si
4160,2019,147903401,4,1479,34,1,1,9,2,2,1,9,No
4161,2019,147903501,2,1479,35,1,0,3,2,1,0,3,No
4162,2019,148105401,4,1481,54,1,2,3,2,1,2,3,No
4163,2019,148301501,4,1483,15,1,1,2,2,1,1,2,No
4164,2019,148609901,2,1486,99,1,2,0,2,1,2,0,No
4165,2019,148708601,4,1487,86,1,2,3,2,1,2,3,No
4166,2019,148807401,5,1488,74,1,0,2,2,1,0,2,No
4167,2019,149001801,2,1490,18,1,1,1,2,1,1,1,No
4168,2019,149010601,3,1490,106,1,3,1,2,1,3,1,No
4169,2019,149104601,2,1491,46,1,5,0,1,1,5,0,Si
4170,2019,149104601,3,1491,46,1,4,0,1,2,4,0,Si
4171,2019,149104601,4,1491,46,1,4,0,2,3,4,0,No
4172,2019,149300601,3,1493,6,1,3,8,2,1,3,8,No
4173,2019,149301401,3,1493,14,1,0,3,2,1,0,3,No
4174,2019,149303501,3,1493,35,1,4,0,2,1,4,0,No
4175,2019,149403701,4,1494,37,1,4,2,2,1,4,2,No
4176,2019,149508301,3,1495,83,1,0,9,2,1,0,9,No
4177,2019,149511501,3,1495,115,1,5,0,1,1,5,0,Si
4178,2019,149511501,4,1495,115,1,2,0,2,2,2,0,No
4179,2019,149512401,3,1495,124,1,1,6,2,1,1,6,No
4180,2019,149604201,4,1496,42,1,4,1,2,1,4,1,No
4181,2019,149606901,4,1496,69,1,2,5,2,1,2,5,No
4182,2019,149701401,4,1497,14,1,3,2,2,1,3,2,No
4183,2019,149702101,1,1497,21,1,2,4,2,1,2,4,No
4184,2019,149800501,2,1498,5,1,5,0,1,1,5,0,Si
4185,2019,149800501,3,1498,5,1,2,0,2,2,2,0,No
4186,2019,149802101,2,1498,21,1,5,6,1,1,5,6,Si
4187,2019,149802101,3,1498,21,1,0,3,2,2,0,3,No
4188,2019,149803801,3,1498,38,1,0,6,2,1,0,6,No
4189,2019,149807701,4,1498,77,1,5,2,1,1,5,2,Si
4190,2019,149807701,5,1498,77,1,4,6,2,2,4,6,No
4191,2019,149810901,4,1498,109,1,1,8,2,1,1,8,No
4192,2019,149811101,3,1498,111,1,3,0,1,1,3,0,Si
4193,2019,149811101,4,1498,111,1,3,0,2,2,3,0,No
4194,2019,149902501,3,1499,25,1,2,5,2,1,2,5,No
4195,2019,149903701,6,1499,37,1,5,5,2,1,5,5,No
4196,2019,149903901,4,1499,39,1,1,9,2,1,1,9,No
4197,2019,149904401,3,1499,44,1,0,1,2,1,0,1,No
4198,2019,149904701,4,1499,47,1,2,5,2,1,2,5,No
4199,2019,149904801,4,1499,48,1,3,5,2,1,3,5,No
4200,2019,150001001,4,1500,10,1,0,1,2,1,0,1,No
4201,2019,150100101,4,1501,1,1,4,3,2,1,4,3,No
4202,2019,150100201,3,1501,2,1,0,3,2,1,0,3,No
4203,2019,150100301,4,1501,3,1,5,3,2,1,5,3,No
4204,2019,150107601,2,1501,76,1,1,3,2,1,1,3,No
4205,2019,150107701,2,1501,77,1,1,3,2,1,1,3,No
4206,2019,150107901,5,1501,79,1,1,0,2,1,1,0,No
4207,2019,150201301,5,1502,13,1,1,0,2,1,1,0,No
4208,2019,150207901,4,1502,79,1,1,1,2,1,1,1,No
4209,2019,150413501,4,1504,135,1,0,4,2,1,0,4,No
4210,2019,150811801,6,1508,118,1,1,1,1,1,1,1,Si
4211,2019,150811801,7,1508,118,1,1,1,2,2,1,1,No
4212,2019,150901701,4,1509,17,1,0,2,2,1,0,2,No
4213,2019,151011701,2,1510,117,1,4,0,2,1,4,0,No
4214,2019,151205601,4,1512,56,1,2,0,2,1,2,0,No
4215,2019,151210401,6,1512,104,1,1,0,2,1,1,0,No
4216,2019,151513101,5,1515,131,1,4,0,2,1,4,0,No
4217,2019,151606301,4,1516,63,1,3,2,2,1,3,2,No
4218,2019,151802601,6,1518,26,1,5,0,2,1,5,0,No
4219,2019,151906501,2,1519,65,1,4,4,2,1,4,4,No
4220,2019,152302201,6,1523,22,1,4,0,1,1,4,0,Si
4221,2019,152302201,7,1523,22,1,1,0,2,2,1,0,No
4222,2019,152305201,3,1523,52,1,0,8,2,1,0,8,No
4223,2019,152311201,3,1523,112,1,1,0,2,1,1,0,No
4224,2019,152601301,6,1526,13,1,0,1,2,1,0,1,No
4225,2019,152609301,4,1526,93,1,0,1,2,1,0,1,No
4226,2019,152610901,7,1526,109,1,0,1,1,1,0,1,Si
4227,2019,152610901,8,1526,109,1,0,1,2,2,0,1,No
4228,2019,152801901,4,1528,19,1,1,1,2,1,1,1,No
4229,2019,152802201,3,1528,22,1,1,0,2,1,1,0,No
4230,2019,152808601,4,1528,86,1,0,5,1,1,0,5,Si
4231,2019,152808601,5,1528,86,1,0,5,2,2,0,5,No
4232,2019,152909901,2,1529,99,1,1,0,1,1,1,0,Si
4233,2019,152909901,4,1529,99,1,1,0,2,2,1,0,No
4234,2019,153306801,4,1533,68,1,3,98,2,1,3,No sabe,No
4235,2019,153307401,6,1533,74,1,3,0,2,1,3,0,No
4236,2019,153404701,5,1534,47,1,0,2,2,1,0,2,No
4237,2019,153407101,3,1534,71,1,0,1,2,1,0,1,No
4238,2019,153501001,4,1535,10,1,0,8,2,1,0,8,No
4239,2019,153514001,4,1535,140,1,2,0,2,1,2,0,No
4240,2019,153608101,4,1536,81,1,0,1,2,1,0,1,No
4241,2019,153709001,1,1537,90,1,0,1,1,1,0,1,Si
4242,2019,153709001,2,1537,90,1,0,1,2,2,0,1,No
4243,2019,153709501,3,1537,95,1,1,1,2,1,1,1,No
4244,2019,153711501,2,1537,115,1,1,0,1,1,1,0,Si
4245,2019,153711501,3,1537,115,1,1,0,2,2,1,0,No
4246,2019,153814301,4,1538,143,1,2,0,2,1,2,0,No
4247,2019,154000901,3,1540,9,1,1,0,2,1,1,0,No
4248,2019,154200201,3,1542,2,1,3,0,2,1,3,0,No
4249,2019,154205101,6,1542,51,1,2,0,2,1,2,0,No
4250,2019,154400201,4,1544,2,1,0,4,2,1,0,4,No
4251,2019,154502301,4,1545,23,1,4,0,2,1,4,0,No
4252,2019,154507201,3,1545,72,1,0,5,2,1,0,5,No
4253,2019,155010101,5,1550,101,1,2,4,2,1,2,4,No
4254,2019,155013801,2,1550,138,1,0,1,2,1,0,1,No
4255,2019,155704601,2,1557,46,1,1,0,2,1,1,0,No
4256,2019,155804901,6,1558,49,1,2,2,2,1,2,2,No
4257,2019,155809501,3,1558,95,1,5,0,1,1,5,0,Si
4258,2019,155809501,4,1558,95,1,1,0,2,2,1,0,No
4259,2019,156105401,4,1561,54,1,0,3,2,1,0,3,No
4260,2019,156112301,3,1561,123,1,0,1,2,1,0,1,No
4261,2019,156202501,3,1562,25,1,0,6,2,1,0,6,No
4262,2019,156207801,5,1562,78,1,1,2,2,1,1,2,No
4263,2019,156207901,3,1562,79,1,1,0,1,1,1,0,Si
4264,2019,156207901,4,1562,79,1,1,0,2,2,1,0,No
4265,2019,156208201,4,1562,82,1,0,3,2,1,0,3,No
4266,2019,156300501,4,1563,5,1,0,2,2,1,0,2,No
4267,2019,156308101,3,1563,81,1,3,0,2,1,3,0,No
4268,2019,156308201,3,1563,82,1,0,1,1,1,0,1,Si
4269,2019,156308201,4,1563,82,1,0,1,2,2,0,1,No
4270,2019,156310901,6,1563,109,1,0,2,2,1,0,2,No
4271,2019,156311301,6,1563,113,1,2,0,1,1,2,0,Si
4272,2019,156311301,7,1563,113,1,0,1,2,2,0,1,No
4273,2019,156413501,3,1564,135,1,2,0,2,1,2,0,No
4274,2019,156413701,3,1564,137,1,0,7,2,1,0,7,No
4275,2019,156413901,3,1564,139,1,0,7,2,1,0,7,No
4276,2019,156414301,6,1564,143,1,3,0,2,1,3,0,No
4277,2019,156414401,3,1564,144,1,3,0,2,1,3,0,No
4278,2019,156417701,3,1564,177,1,2,6,2,1,2,6,No
4279,2019,156417801,3,1564,178,1,4,0,2,1,4,0,No
4280,2019,156417901,4,1564,179,1,0,2,2,1,0,2,No
4281,2019,156502101,3,1565,21,1,1,0,2,1,1,0,No
4282,2019,156502801,3,1565,28,1,1,0,2,1,1,0,No
4283,2019,156503401,3,1565,34,1,5,4,1,1,5,4,Si
4284,2019,156503401,4,1565,34,1,0,4,2,2,0,4,No
4285,2019,156504201,6,1565,42,1,9,0,2,1,9,0,No
4286,2019,156504901,4,1565,49,1,0,7,1,1,0,7,Si
4287,2019,156504901,5,1565,49,1,0,7,2,2,0,7,No
4288,2019,156604601,4,1566,46,1,0,1,2,1,0,1,No
4289,2019,156604701,4,1566,47,1,12,1,2,1,12,1,No
4290,2019,156605001,5,1566,50,1,3,0,2,1,3,0,No
4291,2019,156612101,2,1566,121,1,4,3,2,1,4,3,No
4292,2019,156612201,4,1566,122,1,0,1,1,1,0,1,Si
4293,2019,156612201,5,1566,122,1,0,1,2,2,0,1,No
4294,2019,156612301,3,1566,123,1,0,1,1,1,0,1,Si
4295,2019,156612301,4,1566,123,1,0,1,2,2,0,1,No
4296,2019,157007501,6,1570,75,1,2,5,2,1,2,5,No
4297,2019,157013101,4,1570,131,1,1,6,2,1,1,6,No
4298,2019,157102801,5,1571,28,1,0,7,2,1,0,7,No
4299,2019,157106701,6,1571,67,1,5,2,2,1,5,2,No
4300,2019,157113001,6,1571,130,1,1,2,2,1,1,2,No
4301,2019,158906101,3,1589,61,1,1,0,2,1,1,0,No
4302,2019,158908101,4,1589,81,1,2,1,2,1,2,1,No
4303,2019,158908801,4,1589,88,1,4,3,2,1,4,3,No
4304,2019,159508501,5,1595,85,1,1,0,2,1,1,0,No
4305,2019,159607501,5,1596,75,1,1,4,2,1,1,4,No
4306,2019,159903501,3,1599,35,1,1,0,2,1,1,0,No
4307,2019,159904601,6,1599,46,1,3,0,1,1,3,0,Si
4308,2019,159904601,7,1599,46,1,2,1,2,2,2,1,No
4309,2019,159907301,5,1599,73,1,2,3,1,1,2,3,Si
4310,2019,159907301,6,1599,73,1,2,3,1,2,2,3,Si
4311,2019,159907301,8,1599,73,1,0,4,2,3,0,4,No
4312,2019,160012601,4,1600,126,1,1,0,1,1,1,0,Si
4313,2019,160012601,5,1600,126,1,1,0,2,2,1,0,No
4314,2019,160110801,5,1601,108,1,0,7,2,1,0,7,No
4315,2019,160305101,5,1603,51,1,0,3,2,1,0,3,No
4316,2019,160402201,5,1604,22,1,5,0,1,1,5,0,Si
4317,2019,160402201,6,1604,22,1,2,0,1,2,2,0,Si
4318,2019,160402201,7,1604,22,1,0,4,2,3,0,4,No
4319,2019,160600401,4,1606,4,1,0,5,2,1,0,5,No
4320,2019,160600501,6,1606,5,1,2,0,1,1,2,0,Si
4321,2019,160600501,7,1606,5,1,2,6,1,2,2,6,Si
4322,2019,160600501,8,1606,5,1,0,1,2,3,0,1,No
4323,2019,160702101,3,1607,21,1,2,0,1,1,2,0,Si
4324,2019,160702101,4,1607,21,1,2,3,1,2,2,3,Si
4325,2019,160702101,5,1607,21,1,2,3,2,3,2,3,No
4326,2019,160812001,3,1608,120,1,1,0,2,1,1,0,No
4327,2019,160815001,7,1608,150,1,1,2,2,1,1,2,No
4328,2019,160914301,2,1609,143,1,0,3,2,1,0,3,No
4329,2019,161003701,5,1610,37,1,1,3,2,1,1,3,No
4330,2019,161310101,6,1613,101,1,1,1,2,1,1,1,No
4331,2019,161314401,4,1613,144,1,3,4,2,1,3,4,No
4332,2019,161314601,3,1613,146,1,2,4,2,1,2,4,No
4333,2019,161407201,3,1614,72,1,2,2,2,1,2,2,No
4334,2019,161410901,3,1614,109,1,0,6,2,1,0,6,No
4335,2019,161502401,7,1615,24,1,4,8,2,1,4,8,No
4336,2019,161502601,6,1615,26,1,0,10,2,1,0,10,No
4337,2019,161706001,4,1617,60,1,2,0,2,1,2,0,No
4338,2019,161706401,8,1617,64,1,3,0,2,1,3,0,No
4339,2019,161810201,4,1618,102,1,1,0,2,1,1,0,No
4340,2019,161810501,4,1618,105,1,2,1,1,1,2,1,Si
4341,2019,161810501,5,1618,105,1,2,1,2,2,2,1,No
4342,2019,161904701,3,1619,47,1,0,8,1,1,0,8,Si
4343,2019,161904701,4,1619,47,1,0,8,2,2,0,8,No
4344,2019,161906501,5,1619,65,1,2,1,2,1,2,1,No
4345,2019,162008201,7,1620,82,1,2,5,2,1,2,5,No
4346,2019,162011401,3,1620,114,1,0,6,2,1,0,6,No
4347,2019,162110701,3,1621,107,1,0,3,2,1,0,3,No
