Nº,VARIABLE,DESCRIPCIÓN DE LAS VARIABLES,TIPO DE CARÁCTER,LONGITUD,RANGO DE VARIACIÓN,VALORES,DESCRIPCIÓN DE LAS ALTERNATIVAS,OBS
209,QS707,"En los últimos 12 meses recibió tratamiento de algún profesional de salud por depresión, tristeza, desánimo, falta de interés o irritabilidad",N,1,"1:2, 8",8,No sabe/No recuerda,
210,QS708,Donde recibió tratamiento,AN,12,"A:Z, 0:9",,,
211,QS709,Últimos 12 meses ha estado casada(o) o conviviendo,N,1,01:02,1,Si,
211,QS709,Últimos 12 meses ha estado casada(o) o conviviendo,N,1,01:02,2,No,
212,QS710,"Últimos 12 meses cuantas veces su pareja le golpeó con el pie, el puño o alguna otra parte del cuerpo (cabeza, codo, rodilla)",N,1,01:04,1,Nunca/no,
212,QS710,"Últimos 12 meses cuantas veces su pareja le golpeó con el pie, el puño o alguna otra parte del cuerpo (cabeza, codo, rodilla)",N,1,01:04,2,Rara vez (1 - 2 veces),
212,QS710,"Últimos 12 meses cuantas veces su pareja le golpeó con el pie, el puño o alguna otra parte del cuerpo (cabeza, codo, rodilla)",N,1,01:04,3,A veces (3 - 5 veces),
212,QS710,"Últimos 12 meses cuantas veces su pareja le golpeó con el pie, el puño o alguna otra parte del cuerpo (cabeza, codo, rodilla)",N,1,01:04,4,A menudo (6 veces o más),
213,QS711,"Últimos 12 meses cuantas veces su pareja le golpeó, agredió con un objeto como: correa, palo, cuchillo o arma",N,1,"1:2, 8, 9",1,Nunca/no,
213,QS711,"Últimos 12 meses cuantas veces su pareja le golpeó, agredió con un objeto como: correa, palo, cuchillo o arma",N,1,"1:2, 8, 9",2,Rara vez (1 - 2 veces),
213,QS711,"Últimos 12 meses cuantas veces su pareja le golpeó, agredió con un objeto como: correa, palo, cuchillo o arma",N,1,"1:2, 8, 9",8,A veces (3 - 5 veces),
213,QS711,"Últimos 12 meses cuantas veces su pareja le golpeó, agredió con un objeto como: correa, palo, cuchillo o arma",N,1,"1:2, 8, 9",9,A menudo (6 veces o más),
214,QS713,"Últimos 12 meses hubo momentos en que la bebida o la resaca le dificultaron realizar sus actividades o sus responsabilidades en los estudios, en el trabajo o en la casa",N,1,"1:2, 8, 9",1,Si,
214,QS713,"Últimos 12 meses hubo momentos en que la bebida o la resaca le dificultaron realizar sus actividades o sus responsabilidades en los estudios, en el trabajo o en la casa",N,1,"1:2, 8, 9",2,No,
214,QS713,"Últimos 12 meses hubo momentos en que la bebida o la resaca le dificultaron realizar sus actividades o sus responsabilidades en los estudios, en el trabajo o en la casa",N,1,"1:2, 8, 9",8,No sabe/No recuerda,
214,QS713,"Últimos 12 meses hubo momentos en que la bebida o la resaca le dificultaron realizar sus actividades o sus responsabilidades en los estudios, en el trabajo o en la casa",N,1,"1:2, 8, 9",9,Rehusa,
215,QS714,"Últimos 12 meses hubo momentos en que el consumo de alcohol le provocó discusiones u otros problemas con su familia, amigos, vecinos o compañeros de trabajo",N,1,"1:2, 8, 9",1,Si,
215,QS714,"Últimos 12 meses hubo momentos en que el consumo de alcohol le provocó discusiones u otros problemas con su familia, amigos, vecinos o compañeros de trabajo",N,1,"1:2, 8, 9",2,No,
215,QS714,"Últimos 12 meses hubo momentos en que el consumo de alcohol le provocó discusiones u otros problemas con su familia, amigos, vecinos o compañeros de trabajo",N,1,"1:2, 8, 9",8,No sabe/No recuerda,
215,QS714,"Últimos 12 meses hubo momentos en que el consumo de alcohol le provocó discusiones u otros problemas con su familia, amigos, vecinos o compañeros de trabajo",N,1,"1:2, 8, 9",9,Rehusa,
216,QS715,Siguió bebiendo a pesar que le provocaba estos problemas con estas personas,N,1,"1:2, 8, 9",1,Si,
216,QS715,Siguió bebiendo a pesar que le provocaba estos problemas con estas personas,N,1,"1:2, 8, 9",2,No,
216,QS715,Siguió bebiendo a pesar que le provocaba estos problemas con estas personas,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
216,QS715,Siguió bebiendo a pesar que le provocaba estos problemas con estas personas,N,1,"1:2, 8, 9",9,Rehusa,
217,QS716,Últimos 12 meses hubo momentos que estuvo bajo los efectos del alcohol en situaciones en que podía hacerse daño,N,1,"1:2, 8, 9",1,Si,
217,QS716,Últimos 12 meses hubo momentos que estuvo bajo los efectos del alcohol en situaciones en que podía hacerse daño,N,1,"1:2, 8, 9",2,No,
217,QS716,Últimos 12 meses hubo momentos que estuvo bajo los efectos del alcohol en situaciones en que podía hacerse daño,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
217,QS716,Últimos 12 meses hubo momentos que estuvo bajo los efectos del alcohol en situaciones en que podía hacerse daño,N,1,"1:2, 8, 9",9,Rehusa,
218,QS717,Le han detenido más de una vez por alterar el orden o manejar bajo los efectos del alcohol,N,1,"1:2, 8, 9",1,Si,
218,QS717,Le han detenido más de una vez por alterar el orden o manejar bajo los efectos del alcohol,N,1,"1:2, 8, 9",2,No,
218,QS717,Le han detenido más de una vez por alterar el orden o manejar bajo los efectos del alcohol,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
218,QS717,Le han detenido más de una vez por alterar el orden o manejar bajo los efectos del alcohol,N,1,"1:2, 8, 9",9,Rehusa,
219,QS719,Últimos 12 meses hubo momentos en que tuvo tantas ganas de beber que no pudo resistirse a tomar una copa o le resultó difícil pensar en otra cosa,N,1,"1:2, 8, 9",1,Si,
219,QS719,Últimos 12 meses hubo momentos en que tuvo tantas ganas de beber que no pudo resistirse a tomar una copa o le resultó difícil pensar en otra cosa,N,1,"1:2, 8, 9",2,No,
219,QS719,Últimos 12 meses hubo momentos en que tuvo tantas ganas de beber que no pudo resistirse a tomar una copa o le resultó difícil pensar en otra cosa,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
219,QS719,Últimos 12 meses hubo momentos en que tuvo tantas ganas de beber que no pudo resistirse a tomar una copa o le resultó difícil pensar en otra cosa,N,1,"1:2, 8, 9",9,Rehusa,
220,QS720,Últimos 12 meses hubo momentos que necesitó beber más cantidad de alcohol para sentir el mismo efecto o  notó que ya no conseguía ponerse alegre con la misma cantidad que bebía habitualmente,N,1,"1:2, 8, 9",1,Si,
220,QS720,Últimos 12 meses hubo momentos que necesitó beber más cantidad de alcohol para sentir el mismo efecto o  notó que ya no conseguía ponerse alegre con la misma cantidad que bebía habitualmente,N,1,"1:2, 8, 9",2,No,
220,QS720,Últimos 12 meses hubo momentos que necesitó beber más cantidad de alcohol para sentir el mismo efecto o  notó que ya no conseguía ponerse alegre con la misma cantidad que bebía habitualmente,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
220,QS720,Últimos 12 meses hubo momentos que necesitó beber más cantidad de alcohol para sentir el mismo efecto o  notó que ya no conseguía ponerse alegre con la misma cantidad que bebía habitualmente,N,1,"1:2, 8, 9",9,Rehusa,
221,QS721,"Últimos 12 meses hubo momentos en que tuvo síntomas como cansancio, dolores de cabeza, diarrea, temblores o problemas emocionales cuando bebió menos, dejaba de beber o estaba sin beber",N,1,"1:2, 8, 9",1,Si,
221,QS721,"Últimos 12 meses hubo momentos en que tuvo síntomas como cansancio, dolores de cabeza, diarrea, temblores o problemas emocionales cuando bebió menos, dejaba de beber o estaba sin beber",N,1,"1:2, 8, 9",2,No,
221,QS721,"Últimos 12 meses hubo momentos en que tuvo síntomas como cansancio, dolores de cabeza, diarrea, temblores o problemas emocionales cuando bebió menos, dejaba de beber o estaba sin beber",N,1,"1:2, 8, 9",8,No sabe/No recuerda,
221,QS721,"Últimos 12 meses hubo momentos en que tuvo síntomas como cansancio, dolores de cabeza, diarrea, temblores o problemas emocionales cuando bebió menos, dejaba de beber o estaba sin beber",N,1,"1:2, 8, 9",9,Rehusa,
222,QS722,"Últimos 12 meses hubo momentos en que tomó un vaso, copa o botella para evitar tener problemas",N,1,"1:2, 8, 9",1,Si,
222,QS722,"Últimos 12 meses hubo momentos en que tomó un vaso, copa o botella para evitar tener problemas",N,1,"1:2, 8, 9",2,No,
222,QS722,"Últimos 12 meses hubo momentos en que tomó un vaso, copa o botella para evitar tener problemas",N,1,"1:2, 8, 9",8,No sabe/No recuerda,
222,QS722,"Últimos 12 meses hubo momentos en que tomó un vaso, copa o botella para evitar tener problemas",N,1,"1:2, 8, 9",9,Rehusa,
223,QS723,Últimos 12 meses hubo momentos en que continúo bebiendo a pesar que se había prometido que no lo haría o bebió mucho más de los que se había propuesto,N,1,"1:2, 8, 9",1,Si,
223,QS723,Últimos 12 meses hubo momentos en que continúo bebiendo a pesar que se había prometido que no lo haría o bebió mucho más de los que se había propuesto,N,1,"1:2, 8, 9",2,No,
223,QS723,Últimos 12 meses hubo momentos en que continúo bebiendo a pesar que se había prometido que no lo haría o bebió mucho más de los que se había propuesto,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
223,QS723,Últimos 12 meses hubo momentos en que continúo bebiendo a pesar que se había prometido que no lo haría o bebió mucho más de los que se había propuesto,N,1,"1:2, 8, 9",9,Rehusa,
224,QS724,Últimos 12 meses hubo momentos en que bebió más frecuentemente o durante más días seguidos de lo que se había propuesto,N,1,"1:2, 8, 9",1,Si,
224,QS724,Últimos 12 meses hubo momentos en que bebió más frecuentemente o durante más días seguidos de lo que se había propuesto,N,1,"1:2, 8, 9",2,No,
224,QS724,Últimos 12 meses hubo momentos en que bebió más frecuentemente o durante más días seguidos de lo que se había propuesto,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
224,QS724,Últimos 12 meses hubo momentos en que bebió más frecuentemente o durante más días seguidos de lo que se había propuesto,N,1,"1:2, 8, 9",9,Rehusa,
225,QS725,Últimos 12 meses hubo momentos en que empezó a beber y se emborrachó cuando no quería hacerlo,N,1,"1:2, 8, 9",1,Si,
225,QS725,Últimos 12 meses hubo momentos en que empezó a beber y se emborrachó cuando no quería hacerlo,N,1,"1:2, 8, 9",2,No,
225,QS725,Últimos 12 meses hubo momentos en que empezó a beber y se emborrachó cuando no quería hacerlo,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
225,QS725,Últimos 12 meses hubo momentos en que empezó a beber y se emborrachó cuando no quería hacerlo,N,1,"1:2, 8, 9",9,Rehusa,
226,QS726,Últimos 12 meses hubo momentos en qué intentó beber menos o dejar de beber y no pudo hacerlo,N,1,"1:2, 8, 9",1,Si,
226,QS726,Últimos 12 meses hubo momentos en qué intentó beber menos o dejar de beber y no pudo hacerlo,N,1,"1:2, 8, 9",2,No,
226,QS726,Últimos 12 meses hubo momentos en qué intentó beber menos o dejar de beber y no pudo hacerlo,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
226,QS726,Últimos 12 meses hubo momentos en qué intentó beber menos o dejar de beber y no pudo hacerlo,N,1,"1:2, 8, 9",9,Rehusa,
227,QS727,Últimos 12 meses hubieron períodos de varios días o más en los que pasó tanto tiempo bebiendo o recuperándose de los efectos del alcohol que no le dio tiempo para nada más,N,1,"1:2, 8, 9",1,Si,
227,QS727,Últimos 12 meses hubieron períodos de varios días o más en los que pasó tanto tiempo bebiendo o recuperándose de los efectos del alcohol que no le dio tiempo para nada más,N,1,"1:2, 8, 9",2,No,
227,QS727,Últimos 12 meses hubieron períodos de varios días o más en los que pasó tanto tiempo bebiendo o recuperándose de los efectos del alcohol que no le dio tiempo para nada más,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
227,QS727,Últimos 12 meses hubieron períodos de varios días o más en los que pasó tanto tiempo bebiendo o recuperándose de los efectos del alcohol que no le dio tiempo para nada más,N,1,"1:2, 8, 9",9,Rehusa,
228,QS728,Últimos 12 meses tuvo un período de un mes o más que dejó de hacer actividades importantes o las redujo considerablemente a causa de la bebida,N,1,"1:2, 8, 9",1,Si,
228,QS728,Últimos 12 meses tuvo un período de un mes o más que dejó de hacer actividades importantes o las redujo considerablemente a causa de la bebida,N,1,"1:2, 8, 9",2,No,
228,QS728,Últimos 12 meses tuvo un período de un mes o más que dejó de hacer actividades importantes o las redujo considerablemente a causa de la bebida,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
228,QS728,Últimos 12 meses tuvo un período de un mes o más que dejó de hacer actividades importantes o las redujo considerablemente a causa de la bebida,N,1,"1:2, 8, 9",9,Rehusa,
229,QS729,Últimos 12 meses hubo momentos en que siguió bebiendo aunque sabía que tenía un problema físico o emocional grave que puede haber sido provocado o empeorados por la bebida,N,1,"1:2, 8, 9",1,Si,
229,QS729,Últimos 12 meses hubo momentos en que siguió bebiendo aunque sabía que tenía un problema físico o emocional grave que puede haber sido provocado o empeorados por la bebida,N,1,"1:2, 8, 9",2,No,
229,QS729,Últimos 12 meses hubo momentos en que siguió bebiendo aunque sabía que tenía un problema físico o emocional grave que puede haber sido provocado o empeorados por la bebida,N,1,"1:2, 8, 9",8,No sabe/No recuerda,
229,QS729,Últimos 12 meses hubo momentos en que siguió bebiendo aunque sabía que tenía un problema físico o emocional grave que puede haber sido provocado o empeorados por la bebida,N,1,"1:2, 8, 9",9,Rehusa,
230,QS730,Últimos 12 meses recibió tratamiento de algún profesional de la salud por consumo de alcohol,N,1,"1:2, 8",1,Si,
230,QS730,Últimos 12 meses recibió tratamiento de algún profesional de la salud por consumo de alcohol,N,1,"1:2, 8",2,No,
230,QS730,Últimos 12 meses recibió tratamiento de algún profesional de la salud por consumo de alcohol,N,1,"1:2, 8",8,No sabe/No recuerda,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,A,Hospital MINSA,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,B,Hospital ESSALUD,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,C,Hospital FF.AA. y PNP.,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,D,Hospital/Otro municipal,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,E,Centro/Puesto de Salud,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,F,Policlinico /Posta de ESSALUD/UBAP,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,G,Clinica Particular,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,H,Consultorio Particular,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,I,Clínica/Posta ONG,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,J,Hospital/Otro iglesia,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,X,Otro,
231,QS731,Donde recibió tratamiento,AN,12,A:Z,Y,No sabe/No recuerda,
232,QFIN,Final de Entrevista del Informante,AN,1,"A:Z, 0:9",,,VALOR NULL
233,QS8INICIO,Indicación inicio capítulo 8,AN,1,"A:Z, 0:9",,,VALOR NULL
234,QS900,Personas de 15 años a màs de edad - Peso en kilogramos,N,6,,,,
235,QS901,Personas de 15 años a màs de edad - Talla en centímetros,N,6,,,,
236,QS902,Resultado medición antropométrica,N,1,01:06,1,Medido(a),
236,QS902,Resultado medición antropométrica,N,1,01:06,2,No presente,
236,QS902,Resultado medición antropométrica,N,1,01:06,3,Rechazo,
236,QS902,Resultado medición antropométrica,N,1,01:06,4,Fue evaluada en C. Hogar,
236,QS902,Resultado medición antropométrica,N,1,01:06,5,Medido(a) parcialmente,
236,QS902,Resultado medición antropométrica,N,1,01:06,6,Otro,
237,QS903S,Primera medición presión arterial sistólica,N,3,,,,
238,QS903D,Primera medición presión arterial diastólica,N,3,,,,
239,QS905S,Segunda medición presión arterial sistólica,N,3,,,,
240,QS905D,Segunda medición presión arterial diastólica,N,3,,,,
241,QS906,Resultado medición presión arterial,N,1,"1:3, 6",1,Medido(a),
241,QS906,Resultado medición presión arterial,N,1,"1:3, 6",2,No presente,
241,QS906,Resultado medición presión arterial,N,1,"1:3, 6",3,Rechazo,
241,QS906,Resultado medición presión arterial,N,1,"1:3, 6",6,Otro,
242,QS907,Perímetro abdominal en centímetros,N,5,55.0:170.0,,,
243,QS908,Resultado de la medición del perímetro abdominal,N,4,"1:3, 6",1,Medido(a),
243,QS908,Resultado de la medición del perímetro abdominal,N,4,"1:3, 6",2,No presente,
243,QS908,Resultado de la medición del perímetro abdominal,N,4,"1:3, 6",3,Rechazo,
243,QS908,Resultado de la medición del perímetro abdominal,N,4,"1:3, 6",6,Otro,
244,QSFIN,FINAL,AN,1,"A:Z, 0:9",,,VALOR NULL
245,PESO15_AMAS,Factor ponderado,N,8,,,,
